PromptEnergy_MeV,Geoneutrinos,Accidentals,Li9_He8,C13_alpha_n_O16,FastNeutrons,WorldReactor_antinu,AtmosphericNC
6.069478908188586,0.0,0.0,0.7450331125827814,0.0,0.0,0.5619678334910123,0.0
6.09181141439206,0.0,0.0,0.7450331125827814,0.0,0.0,0.5449385052034058,0.0
6.1141439205955335,0.0,0.0,0.7450331125827814,0.0,0.0,0.5279091769157994,0.0
6.136476426799007,0.0,0.0,0.7450331125827814,0.0,0.0,0.5108798486281929,0.0
6.158808933002481,0.0,0.0,0.7450331125827814,0.0,0.0,0.4981078524124881,0.0
6.181141439205955,0.0,0.0,0.7450331125827814,0.0,0.0,0.4853358561967833,0.0
6.20347394540943,0.0,0.0,0.7450331125827814,0.0,0.0,0.4683065279091768,0.0
6.225806451612904,0.0,0.0,0.7450331125827814,0.0,0.08344370860927153,0.4512771996215703,0.0
6.248138957816376,0.0,0.0,0.7450331125827814,0.0,0.13112582781456955,0.4427625354777671,0.0
6.270471464019851,0.0,0.0,0.7450331125827814,0.0,0.17880794701986757,0.4299905392620623,0.0
6.292803970223325,0.0,0.0,0.7450331125827814,0.0,0.2384105960264901,0.4172185430463575,0.0
6.315136476426799,0.0,0.0,0.7450331125827814,0.0,0.25,0.41296121097445593,0.0
6.3374689826302735,0.0,0.0,0.7450331125827814,0.0,0.25,0.40870387890255433,0.0
6.359801488833747,0.0,0.0,0.7450331125827814,0.0,0.25,0.40870387890255433,0.0
6.38213399503722,0.0,0.0,0.7450331125827814,0.0,0.25,0.4214758751182592,0.0
6.4044665012406945,0.0,0.0,0.7417218543046357,0.0,0.2384105960264901,0.43424787133396403,0.0
6.426799007444169,0.0,0.0,0.73841059602649,0.0,0.21456953642384105,0.4299905392620624,0.0
6.449131513647643,0.0,0.0,0.7317880794701985,0.0,0.16688741721854305,0.4257332071901608,0.0
6.471464019851116,0.0,0.0,0.7251655629139073,0.0,0.11920529801324503,0.4172185430463576,0.0
6.493796526054591,0.0,0.0,0.7185430463576159,0.0,0.07152317880794702,0.4087038789025544,0.0
6.516129032258065,0.0,0.0,0.7119205298013245,0.0,0.0,0.40018921475875113,0.0
6.538461538461538,0.0,0.0,0.7052980132450333,0.0,0.0,0.36613055818353824,0.0
6.560794044665012,0.0,0.0,0.6986754966887418,0.0,0.0,0.33207190160832545,0.0
6.583126550868486,0.0,0.0,0.6920529801324504,0.0,0.0,0.31929990539262065,0.0
6.60545905707196,0.0,0.0,0.6887417218543048,0.0,0.0,0.30652790917691575,0.0
6.6277915632754345,0.0,0.0,0.685430463576159,0.0,0.0,0.2894985808893093,0.0
6.650124069478909,0.0,0.0,0.685430463576159,0.0,0.0,0.2724692526017029,0.0
6.672456575682382,0.0,0.0,0.685430463576159,0.0,0.0,0.25543992431409646,0.0
6.6947890818858555,0.0,0.0,0.685430463576159,0.0,0.0,0.24692526017029326,0.0
6.71712158808933,0.0,0.0,0.685430463576159,0.0,0.0,0.23841059602649006,0.0
6.739454094292804,0.0,0.0,0.685430463576159,0.0,0.0,0.2298959318826868,0.0
6.761786600496278,0.0,0.0,0.685430463576159,0.0,0.0,0.22138126773888356,0.0
6.784119106699752,0.0,0.0,0.685430463576159,0.0,0.0,0.21712393566698196,0.0
6.806451612903226,0.0,0.0,0.6821192052980133,0.0,0.0,0.21286660359508036,0.0
6.8287841191067,0.0,0.0,0.6788079470198676,0.0,0.0,0.20860927152317876,0.0
6.851116625310174,0.0,0.0,0.6721854304635763,0.0,0.0,0.20860927152317876,0.0
6.873449131513648,0.0,0.0,0.6655629139072848,0.0,0.0,0.20860927152317876,0.0
6.895781637717121,0.0,0.0,0.6589403973509934,0.0,0.0,0.20860927152317876,0.0
6.9181141439205955,0.0,0.0,0.652317880794702,0.0,0.0,0.20435193945127716,0.0
